type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	1494.85881815	0.875     	2783.18073409	5000.0    	37431.28795637	1.80483203	44.41787564	-3959.84230149	-20492.14787532	-24451.9901768
tm        	1345.37293634	0.875     	2814.10496446	5000.0    	37431.28795637	2.01319756	44.46054333	-4040.56422429	-20543.9625971	-24584.52682139
tm        	1195.88705452	0.875     	2845.02919484	5000.0    	37431.28795637	2.23010899	44.50295368	-4121.53292034	-20595.78892036	-24717.3218407
tm        	1046.40117271	0.875     	2875.95342522	5000.0    	37431.28795637	2.45522624	44.54510878	-4202.74144776	-20647.62678388	-24850.36823164
tm        	896.91529089	0.875     	2906.8776556	5000.0    	37431.28795637	2.68822662	44.58701073	-4284.18319145	-20699.47612705	-24983.6593185
tm        	747.42940908	0.875     	2937.80188598	5000.0    	37431.28795637	2.92880377	44.62866158	-4365.85184154	-20751.33688976	-25117.1887313
tm        	597.94352726	0.875     	2968.72611636	5000.0    	37431.28795637	3.17666662	44.67006337	-4447.74137369	-20803.20901246	-25250.95038615
tm        	448.45764545	0.875     	2999.65034674	5000.0    	37431.28795637	3.43153851	44.71121813	-4529.84603093	-20855.09243615	-25384.93846708
tm        	298.97176363	0.875     	3030.57457711	5000.0    	37431.28795637	3.69315633	44.75212785	-4612.16030713	-20906.98710231	-25519.14740944
tm        	149.48588182	0.875     	3061.49880749	5000.0    	37431.28795637	3.96126967	44.79279452	-4694.67893162	-20958.892953	-25653.57188462
tm        	-0.0      	0.875     	3092.42303787	5000.0    	37431.28795637	4.23564014	44.83322011	-4777.39685518	-21010.80993076	-25788.20678594
